27-10-2017 15:00:32 - INFO (Line: 148) - Internet speeds were: Up = 32.3, Down = 40.7
27-10-2017 15:30:36 - INFO (Line: 148) - Internet speeds were: Up = 37.7, Down = 45.3
27-10-2017 16:00:29 - INFO (Line: 148) - Internet speeds were: Up = 34.5, Down = 47.0
27-10-2017 16:30:30 - INFO (Line: 148) - Internet speeds were: Up = 34.4, Down = 38.9
27-10-2017 17:00:32 - INFO (Line: 148) - Internet speeds were: Up = 39.1, Down = 36.4
27-10-2017 17:30:31 - INFO (Line: 148) - Internet speeds were: Up = 38.3, Down = 49.7
27-10-2017 18:30:29 - INFO (Line: 148) - Internet speeds were: Up = 29.2, Down = 36.7
27-10-2017 19:30:28 - INFO (Line: 148) - Internet speeds were: Up = 37.2, Down = 44.9
27-10-2017 20:30:28 - INFO (Line: 148) - Internet speeds were: Up = 30.6, Down = 45.9
27-10-2017 21:30:30 - INFO (Line: 148) - Internet speeds were: Up = 20.2, Down = 36.3
27-10-2017 22:00:40 - INFO (Line: 148) - Internet speeds were: Up = 20.8, Down = 43.1
27-10-2017 22:30:29 - INFO (Line: 148) - Internet speeds were: Up = 19.3, Down = 41.5
27-10-2017 23:00:36 - INFO (Line: 148) - Internet speeds were: Up = 31.7, Down = 43.2
27-10-2017 23:30:27 - INFO (Line: 148) - Internet speeds were: Up = 24.8, Down = 45.3
28-10-2017 00:00:25 - INFO (Line: 148) - Internet speeds were: Up = 24.6, Down = 35.3
28-10-2017 00:30:29 - INFO (Line: 148) - Internet speeds were: Up = 37.2, Down = 45.7
28-10-2017 01:00:32 - INFO (Line: 148) - Internet speeds were: Up = 38.2, Down = 47.3
28-10-2017 01:30:30 - INFO (Line: 148) - Internet speeds were: Up = 36.5, Down = 33.9
28-10-2017 02:30:28 - INFO (Line: 148) - Internet speeds were: Up = 38.0, Down = 47.7
28-10-2017 03:30:29 - INFO (Line: 148) - Internet speeds were: Up = 37.4, Down = 47.0
28-10-2017 04:00:42 - INFO (Line: 148) - Internet speeds were: Up = 37.2, Down = 40.5
28-10-2017 05:30:28 - INFO (Line: 148) - Internet speeds were: Up = 39.2, Down = 42.7
28-10-2017 07:30:28 - INFO (Line: 148) - Internet speeds were: Up = 36.2, Down = 48.3
28-10-2017 09:30:28 - INFO (Line: 148) - Internet speeds were: Up = 39.7, Down = 49.3
28-10-2017 11:30:29 - INFO (Line: 148) - Internet speeds were: Up = 27.9, Down = 47.6
28-10-2017 12:00:37 - INFO (Line: 148) - Internet speeds were: Up = 26.8, Down = 43.4
28-10-2017 12:30:30 - INFO (Line: 148) - Internet speeds were: Up = 21.0, Down = 39.2
28-10-2017 13:30:30 - INFO (Line: 148) - Internet speeds were: Up = 19.3, Down = 40.9
28-10-2017 14:30:29 - INFO (Line: 148) - Internet speeds were: Up = 37.2, Down = 37.3
28-10-2017 15:00:33 - INFO (Line: 148) - Internet speeds were: Up = 20.9, Down = 41.5
28-10-2017 15:30:29 - INFO (Line: 148) - Internet speeds were: Up = 21.3, Down = 45.1
28-10-2017 16:00:30 - INFO (Line: 148) - Internet speeds were: Up = 38.8, Down = 49.5
29-10-2017 16:00:37 - INFO (Line: 148) - Internet speeds were: Up = 39.4, Down = 47.1
